2.777777777777777679e+00,-4.237752487007614199e+00
1.000000000000000000e+00,-1.381951536735486386e+01
6.737373737373737015e+00,1.477926196850193552e+00
8.919191919191920448e+00,1.597960770397115038e+00
6.212121212121211933e+00,4.863552948523425790e-01
5.808080808080807955e+00,1.128998044675534773e+00
7.383838383838384090e+00,1.773271952936364082e+00
8.757575757575757791e+00,2.256160624046305241e+00
7.585858585858586522e+00,2.664036994959229965e+00
1.727272727272727293e+00,-1.052362355377101899e+01
7.989898989898989612e+00,1.089197059915014254e+00
1.525252525252525304e+00,-1.348601655944411526e+01
4.555555555555555358e+00,-1.052170083797091316e+00
2.979797979797980112e+00,-4.048732019384752689e+00
3.949494949494949836e+00,-1.586877766958362468e+00
5.444444444444444642e+00,8.694024412576288885e-01
4.919191919191919560e+00,-7.499888470761972847e-02
2.131313131313131493e+00,-7.948295666497006806e+00
9.000000000000000000e+00,1.564341390438360069e+00
2.333333333333333481e+00,-7.222513079458247276e+00
8.191919191919192045e+00,2.540716520149967295e+00
4.070707070707070940e+00,1.551011548361586945e+00
2.171717171717171713e+00,-7.482142277272648023e+00
1.565656565656565746e+00,-1.155677674003277566e+01
3.101010101010101216e+00,-5.165815636366470898e-01
3.909090909090909172e+00,-2.041067744338382894e+00
3.020202020202020332e+00,-3.956290352614181938e+00
6.292929292929293261e+00,-8.382349994220529288e-01
2.212121212121211933e+00,-7.245430412406919096e+00
6.050505050505050164e+00,7.932126994290406019e-01
8.272727272727273373e+00,1.391222731074215346e+00
5.565656565656565746e+00,-2.101651526932554748e-01
8.515151515151515582e+00,1.970602620374206193e+00
4.878787878787878896e+00,9.697394361052166234e-01
1.646464646464646631e+00,-1.044096511318683262e+01
7.626262626262626299e+00,1.609993252477504688e+00
4.636363636363636687e+00,-2.924245793813197158e-01
8.393939393939394478e+00,4.099113176096609301e+00
4.757575757575757791e+00,6.328666038087624734e-01
5.323232323232323537e+00,5.435536040687590775e-01
5.606060606060606410e+00,9.214279266395769552e-01
1.929292929292929504e+00,-9.941913198103067728e+00
3.989898989898990056e+00,-1.011581786887840506e+00
7.828282828282828731e+00,3.112374865520453060e-01
7.464646464646465418e+00,9.974242431230982975e-01
8.151515151515152269e+00,6.336896733786774316e-01
4.111111111111110716e+00,-5.750062919659834071e-01
8.313131313131313149e+00,7.771550832087941174e-01
7.020202020202020776e+00,4.323532708441110151e-01
1.363636363636363757e+00,-1.382349809403119778e+01
5.242424242424242209e+00,-4.509053200264468986e-01
2.535353535353535470e+00,-5.026121747512195093e+00
4.030303030303031164e+00,-6.965783655039735622e-01
8.959595959595960224e+00,2.348148822841176653e+00
6.373737373737373701e+00,1.558019381636323253e+00
5.888888888888889284e+00,-3.743002078994555060e-01
7.505050505050505194e+00,1.218577880147279080e+00
2.656565656565656575e+00,-4.764242281570630233e+00
5.282828282828282873e+00,-1.534438836250606453e-01
6.616161616161615910e+00,3.737846238156310452e-01
5.040404040404040664e+00,8.347048923434699508e-02
6.939393939393939448e+00,2.663866532854541447e+00
7.424242424242423866e+00,2.348084018614573498e+00
7.303030303030302761e+00,2.025772264010141654e+00
6.333333333333333925e+00,-7.545549529866946159e-02
3.626262626262626299e+00,-1.128349210640010147e+00
2.616161616161616355e+00,-5.523181393446011000e+00
5.363636363636363313e+00,-1.175842338664607745e+00
1.323232323232323315e+00,-1.237410590378907393e+01
6.535353535353535470e+00,1.211688424053430246e+00
8.030303030303031164e+00,1.349684944295853617e+00
4.717171717171718015e+00,4.601508196032687015e-01
8.434343434343434254e+00,1.273819334376984358e+00
8.474747474747474030e+00,2.016648625186266308e+00
1.606060606060605966e+00,-1.017476974598035966e+01
5.080808080808080440e+00,3.148582204371280779e-04
5.767676767676768179e+00,-1.226846343159213037e-01
2.818181818181818343e+00,-5.032098428277635982e+00
8.636363636363636687e+00,1.327902430806227274e+00
6.252525252525252597e+00,6.844593175948338049e-01
2.939393939393939448e+00,-2.000321785668880636e+00
3.262626262626262985e+00,-3.093533382253288888e+00
3.545454545454545858e+00,-1.563489346761626653e+00
6.010101010101010388e+00,-7.678945761180167029e-03
3.585858585858586078e+00,-1.614707347807373683e-01
7.949494949494949836e+00,5.716815898094611548e-01
6.858585858585859008e+00,6.798929345406379277e-02
6.979797979797980112e+00,4.760514651251324114e-01
3.303030303030303205e+00,-1.501311575021393008e+00
3.060606060606060996e+00,-3.278483368316780222e+00
3.222222222222222321e+00,-2.304022844435438255e+00
1.282828282828282873e+00,-1.334437211693608027e+01
4.797979797979798455e+00,2.162695769927707734e-01
4.595959595959596911e+00,6.516785779856837379e-01
7.747474747474747403e+00,1.233373842459328351e+00
7.909090909090909172e+00,1.785370953563532037e-01
4.434343434343434254e+00,-4.068621182994240915e-01
5.000000000000000000e+00,1.375713187062844733e+00
4.393939393939394478e+00,2.396565916036601074e+00
1.686868686868686851e+00,-9.430651849886464433e+00
2.898989898989899228e+00,-2.724878016893001131e+00
3.181818181818182101e+00,-3.300965933392512763e+00
1.848484848484848619e+00,-8.941554360540633795e+00
7.141414141414141881e+00,5.390781227933161279e-01
8.555555555555555358e+00,5.825037845001721504e-01
7.787878787878788067e+00,1.546559365077785131e+00
1.161616161616161547e+00,-1.336653522441388375e+01
6.414141414141414366e+00,2.491272978617620759e-01
4.676767676767676463e+00,1.264528424228199999e+00
4.191919191919192045e+00,6.798656287428188616e-01
5.727272727272727515e+00,-1.590777875381874651e-01
4.959595959595960224e+00,6.546103266147879074e-01
7.262626262626262985e+00,5.468355070962401809e-01
8.595959595959596911e+00,2.277546530747118325e+00
1.767676767676767735e+00,-1.024987637767693904e+01
2.292929292929293261e+00,-8.176936984986246770e+00
6.656565656565656575e+00,9.671991179819361406e-01
3.666666666666666963e+00,-7.012911519591982223e-01
